is_human,user_tweeted,user_retweeted,user_favourited,user_replied,likes_per_tweet,retweets_per_tweet,lists_per_user,follower_friend_ratio,tweet_frequency,favourite_tweet_ratio,age_of_account_in_days,sources_count,urls_count,cdn_content_in_kb,source_other,source_web,source_mobile,source_app,source_automation,source_branding,source_news
0,0,1,401.0,1,0.0,0.0,0.0228910774808974,1.134034297437727,12.55357589565504,0.0,1834.7760185185184,1,1,0.2185552873771402,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,280,3,38.92932862190813,3,0.0,0.0,0.1040444167347169,14.790701345027005,25.99126897293452,0.0,715.8147569444444,2,283,0.0543846410600466,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,6,29,13731.4,30,0.0,0.0,0.0094204219766334,290.6669584146623,3.208679882012493,0.0,1937.5410995370369,5,7,7.087023858890545,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0,593.0,0,0.0,0.0,0.91566163673469,1.410606391030493,23.634639702478204,0.0,2781.595185185185,1,0,0.213187024178905,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,13,1564.2307692307693,13,0.0,0.0,0.0314015347574568,1.5242919461404765,0.1447877618090318,0.0,1571.452152777778,1,13,0.9954046430658142,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,103,0,1.0,0,0.0,0.0,0.2905386787575423,1.1544956189406297,398.3956380114025,0.0,789.3148148148148,2,70,0.0012669216150904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,93,4,0.0,4,0.0,0.0,0.1634759045311938,1.1040007702523045,384.7247286157699,0.0,803.5401736111112,3,66,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,111,0,1.0,0,0.0,0.0,0.1485238010535506,1.1346879231450828,404.6960369923048,0.0,733.1095254629628,2,73,0.0013640526623474,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,108,2,2.0,2,0.0,0.0,0.1238484730819308,0.9864583687844248,403.3056353867477,0.0,958.4260185185184,2,66,0.0020867547013085,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,101,2,1.0,2,0.0,0.0,0.1576695350198628,1.0785685155905325,385.4523461870241,0.0,784.7375925925926,3,64,0.0012743113232236,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,109,3,1.0,1,0.0,0.0,0.114405824407511,0.9784803828369552,347.32390846811313,0.0,1141.0636805555555,2,56,0.0008763752777698,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,9,0,11089.888888888889,8,0.0,0.0,1.7853103867621445,1.1556932950421364,47.13324326738583,0.0,2405.891574074074,2,5,4.609471602292351,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,17,13,13566.7,19,0.0,0.0,0.1227292994636525,16.99044641850133,82.75357274137147,0.0,2520.305115740741,1,10,5.382959354908353,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,24,18,61.0,17,0.0,0.0,0.0985292789661633,1.385214683408957,20.582311350921387,0.0,1597.0723495370369,2,42,0.0381948883015117,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2,2,182.75,3,0.0,0.0,0.6782603848322033,135.89319334943715,5.014548681821903,0.0,2474.5767708333333,2,4,0.0738510124858472,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,2,0,4599.0,1,0.0,0.0,0.1665083666631585,85.75548240891794,14.984533299977713,0.0,2002.619664351852,1,1,2.2964919809116457,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,7,711.0,9,0.0,0.0,0.1406133076748947,187.5819491379401,105.34986947923686,0.0,1432.0840856481482,1,3,0.4964792271106119,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,17,16830.166666666668,17,0.0,0.0,0.0870506557696259,1.027528123006754,9.7666149337197,0.0,1857.928576388889,1,0,9.058564941919432,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15,0,0.0,0,0.0,0.0,0.0370160020361746,7.268805821969335,60.49182777738648,0.0,808.2680092592592,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,11,65,8.0,75,0.0,0.0,0.0602407820866564,100187.52631578948,2.794747312089486,0.0,1369.1708564814817,1,50,0.005842952296369,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,31,1,19634.0625,26,0.0,0.0,1.820004514094716,0.9452352381082464,446.89011187110617,0.0,2058.962847222222,3,2,9.535899361413252,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,337.5,1,0.0,0.0,0.0533468146419529,1302.7394366197182,4.619262859265625,0.0,2062.0604282407407,2,2,0.1636712461855156,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,8,37,1329.8222222222223,40,0.0,0.0,0.1639561468985491,3.1659714462001856,53.27129167569329,0.0,2567.6897453703705,2,24,0.5179061156512136,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,52,3453.3653846153848,52,0.0,0.0,0.0104572944499417,9.987319487339512,34.04885810396144,0.0,1054.0606018518515,3,30,3.2762493717612218,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,1.0,0,0.0,0.0,0.0194030565802711,33.37486947441698,2.6027814469820894,0.0,2164.607407407407,1,1,0.0004619775376255,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,16,1660.9565217391305,23,0.0,0.0,0.0497944355476769,1692.5015527950309,30.70212539753191,0.0,1684.9729513888888,2,20,0.9857466972214824,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,43,7,326.96,11,0.0,0.0,0.3932755173289234,186.03510605044076,36.39156626009648,0.0,2539.2253472222224,3,20,0.1287636799773115,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,5,3,1091.25,6,0.0,0.0,0.9738933016278352,59.83215013978508,7.49966382051895,0.0,2632.668333333333,2,8,0.4145034094052865,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,15,0,6842.6,3,0.0,0.0,0.1801922752249909,663.3342772485413,20.346921490092303,0.0,2206.3024305555555,4,10,3.1013880532584137,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0,8,0,1.0,0,0.0,0.0,0.0276184982887353,7.219840319492344,34.43413171728368,0.0,1156.1139699074074,1,0,0.0008649666261537,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,4,15,46.05263157894737,15,0.0,0.0,0.2407333988786543,703.2781928683718,37.27179586734476,0.0,1411.4892129629627,1,9,0.0326269808908244,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,66,1,4502.089552238806,9,41.85074626865672,32.56716417910448,0.8654632639257129,76.72983419919203,8.692123805287167,0.0019288200076639,2499.900185185185,10,65,1.8009077238039028,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,331,4,18.0,4,16.755223880597015,20.15820895522388,0.1812457214959496,6.974019986946392,86.51458255130935,0.0003960941244916,488.95847222222216,12,4,0.0368129422488447,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,2,3,179.0,5,0.0,0.2,0.0257105251811003,21.77457081234103,9.47603925422561,0.0,994.1844212962964,2,5,0.1800470779522029,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,17,0,7854.764705882353,14,2.235294117647059,1.0588235294117647,0.1424857605966894,12.154338002775788,19.87163346308612,4.253225845343284e-05,2640.6550578703705,3,4,2.9745515918376126,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,5,0,209.6,0,0.0,0.2,0.0360117369780937,1.1295943673907396,48.149703196007934,0.0,1616.725636574074,2,1,0.1296447555839798,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,16,140.42105263157896,17,2.8947368421052637,8.052631578947368,0.0332793020003513,1.015052236900733,57.23574873414079,4.1389682123282175e-05,1259.7285069444445,1,5,0.1114692982317115,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0,3,192.66666666666663,3,0.0,0.0,0.0368839349919893,1.0707286495487454,36.021385771358865,0.0,1195.2570949074072,1,1,0.1611926567828421,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,61,16,30792.96103896104,15,1.077922077922078,3.389610389610389,0.1284497909188864,0.9263805021962552,117.7924476858674,4.568726336021918e-06,2004.1007291666665,10,50,15.364976715399523,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,0,51.0,0,0.0,0.0,0.0642468998989269,2.893426183844011,2.201267519769295,0.0,1540.930381944445,1,1,0.0330968878267199,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,19,0,18.68421052631579,10,0.3684210526315789,0.7368421052631579,0.0540567286793175,101.23172298966148,68.50101905660179,2.199528672427337e-06,2464.3397569444446,5,15,0.0075818322021807,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,34,40,23539.83783783784,74,18.24324324324324,8.675675675675675,0.3380723661705421,45.33973762338607,32.576151193262326,0.000457352285382,1224.785925925926,6,71,19.21955285372989,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,14,0,4975.928571428572,6,8.357142857142858,4.642857142857143,0.019623175365515,169.91700773231327,4.739219034291848,0.00158625970392,1123.0255439814816,2,4,4.430824034320116,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,672,14,0.0058309037900874,155,12.677842565597668,32.84839650145773,0.1205085432602203,3285.2409939485965,53.22551907171742,9.129604244637918e-05,2609.863298611111,12,686,2.2341797722472638e-06,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,79,0,4090.1139240506327,34,8.417721518987342,48.31645569620253,0.0108022922685298,2.4286551002789967,10.408188586460446,0.0008750432222599,931.3794212962964,6,50,4.391458336451112,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,37,1,6998.026315789473,16,4.447368421052632,5.631578947368421,0.0290335942987645,8.227113000254155,26.219965846475503,6.795263904769839e-05,2496.2049074074075,6,38,2.8034662919790985,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,48,0,18.0,0,6.5625,4.0625,0.2244487701888966,44305.103125,37.97511994267,0.0001103935131047,1560.19375,7,23,0.0115370286542937,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,205,0,27.84878048780488,205,0.0,0.0146341463414634,0.1234474732150218,53.76450662284358,250.6995386795144,0.0,1386.2784722222225,4,51,0.0200888789992986,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21,0,17271.619047619046,0,0.238095238095238,0.4285714285714285,0.9809136233138586,1.2526143730265815,27.21495933136489,9.381603652815518e-06,937.7438657407408,4,21,18.418269293583577,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,84,32279.929411764704,84,0.1058823529411764,0.0705882352941176,0.0256744396182049,1.326695037137562,50.83200088151496,1.220602136596229e-06,1741.6707986111112,4,36,18.533886792788977,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,1,0,13.0,1,0.0,0.0,0.4731386672364939,2068.591836734694,1.7564936712191528,0.0,2601.774247685185,1,0,0.0049965903120019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,26,1,133.8148148148148,3,32.55555555555556,30.814814814814813,0.1962052927588284,116.77342439279258,8.359382461367748,0.0014784276824331,2635.402361111111,3,11,0.0507758575272723,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,363,1,77.7967032967033,16,2816.148351648352,7573.0,0.0452752475346586,66.05982321094571,9.663354634350457,0.3888130360751457,896.5973032407409,9,62,0.0867688348107985,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,98,1,11965.20202020202,0,0.0101010101010101,0.0101010101010101,0.0961079677340277,1.1070912235829873,97.1611986889774,1.2222167222469724e-07,820.3619328703703,2,99,14.585272110733962,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,23,779.2173913043479,23,0.0,0.0,0.0327291090780919,1.1631927568800289,3.1738783805463897,0.0,1538.977673611111,1,23,0.5063214396580329,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,30,2,1499.125,2,17.40625,26.53125,0.1126680640639619,1.2311208478716202,3.908199851120142,0.004665325666988,955.0175694444446,7,22,1.569735518972782,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,5,2,3946.571428571429,6,0.0,0.2857142857142857,0.1316062543208743,17.662421505392526,46.20203621252627,0.0,1671.3265740740742,2,4,2.361340679787764,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,659,1,35416.04696969697,27,107.76212121212122,103.13181818181818,0.3560060219169834,15.398289798719192,99.49411546888646,0.0005672258696251,1908.793993055556,11,482,18.554148377742816,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,13,0,9.0,0,0.1538461538461538,0.7692307692307693,0.1674876685636325,0.9786115654627364,23.2440109906,4.508162166209431e-06,1473.4274537037036,2,0,0.006108207076892,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,97,11,261676.5833333333,17,267.72222222222223,17.305555555555557,0.4318173830809002,188.98950997169263,94.6651648239327,0.0048592308489067,576.9427430555555,5,2,453.5572836005595,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,12,0,117136.5,1,20.166666666666668,9.416666666666666,0.1984480579213942,24.554121275262933,25.66944012579685,0.0005170206611927,1527.070127314815,2,0,76.70669336317361,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,79,44,1639.861788617886,45,135.33333333333334,209.2439024390244,0.0296146312083785,1.4884977421034404,34.83507808850816,0.0017486964212605,2242.183101851852,6,37,0.7313683647261011,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,26,2,73410.85714285714,8,70.53571428571429,40.25,0.3378696571444241,0.982456362022646,5.927296161706969,0.0043183091931024,2769.666087962963,4,25,26.505309597392458,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,9,0,14051.0,4,45.77777777777778,39.77777777777778,0.0422313424983479,381.2939844219041,6.858641709496215,0.0034329352889726,1949.107835648148,5,4,7.208939260832399,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,198,272,50.59148936170213,260,937.4148936170212,786.1808510638298,0.0311508600420701,1555.4055547956284,1.3844453521403577,0.840488962190894,824.7107291666666,7,359,0.061344526720081,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,31,26,31.666666666666668,30,0.0,0.0350877192982456,0.5615139516212126,0.919020678690196,75.50159806475233,0.0,2150.16275462963,5,45,0.0147275672962353,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0,30,1,1940.0967741935483,1,288.38709677419354,48.935483870967744,0.0584442645813173,1843.6960109574047,5.12203362452316,0.0737570884406155,761.7007175925927,4,12,2.547059139349845,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,93,51,605.5902777777778,53,97.38888888888889,75.29166666666667,0.1091333378902219,13.3300926604061,19.5944345435457,0.002532729887126,1987.9809953703705,7,81,0.3046257882686415,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,124,1,0.0,0,2.288,1.024,0.4998205534022844,1.2485872239447064,185.4181866959676,2.6981405972609355e-05,456.6534375,7,125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,6,0,164.33333333333334,3,1.1666666666666667,1.0,0.1209522021841019,2.420875885722164,23.91512910147205,4.884725742561698e-05,990.3457060185184,3,0,0.1659353217110434,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0,1461.0,0,0.0,0.0,0.0286450557900174,66.66711499663752,28.1222835218496,0.0,1396.401539351852,1,1,1.0462606627303863,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,22,0,191.0,0,2.772727272727273,3.954545454545455,0.4769165539594187,1150.5898268398266,11.99345967024784,0.0001151751559471,2001.830335648148,5,9,0.0954126813839887,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,75,0,421.2266666666667,40,775.5066666666667,392.82666666666665,0.3209336612620109,42.12004990057762,4.568144414626438,0.0810050579765712,2110.267152777778,9,73,0.1996082183775639,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,533,1,123743.52808988764,6,47.842696629213485,38.655430711610485,0.2762635752388812,2.000988189600236,26.618079823769477,0.0007033629156301,2561.1851041666664,18,75,48.31494915715985,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,17,2,804.8421052631579,3,9.31578947368421,10.105263157894736,0.2101128350059425,154.98499162045186,8.008629600246715,0.0007152159412924,1624.7019560185188,6,15,0.4953783075607894,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,66,2,888.4705882352941,6,6.220588235294118,5.882352941176471,0.3118780842973659,60.821654005682575,28.049495240394958,0.0001368261914405,1619.0780671296295,11,67,0.5487509257724753,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0,20,1,15007.333333333334,6,2.9047619047619047,2.238095238095238,0.8723085248659976,61.14480629702531,33.94832722980418,4.667398160167176e-05,1835.010451388889,7,18,8.17833670755092,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,7,5,18288.83333333333,8,4.25,14.416666666666666,0.1020229529839866,1.8825634375334468,28.08207117130256,7.848282298098077e-05,1938.178263888889,3,2,9.436094539950837,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,42,4,29.97826086956522,25,56.23913043478261,155.3695652173913,0.1099232308506787,334.58752508963767,119.40343799754318,0.0002447629006086,1948.1961342592592,5,17,0.0153877016499488,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,75,14,58.741573033707866,5,339.35955056179773,188.14606741573036,0.2160642637834855,1.6875946863992326,1.477889591186932,0.8656960951146707,271.9539236111111,6,89,0.2159982553430896,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,41,704.9024390243902,41,0.0,0.0,0.0403224598186104,0.9245068744588992,2.080065904872756,0.0,1885.266875,2,24,0.3739006123599293,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,11,3,1914.142857142857,5,1.4285714285714286,4.428571428571429,0.8069536885375937,470.4870845932404,1.968657120630217,0.000199690894151,3305.206226851852,5,14,0.579129629368405,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,46,0,5.0,19,22.717391304347824,18.217391304347824,0.5108474092318592,259.7354955695159,4.165295244345129,0.0021415242157428,2551.1910185185184,8,45,0.001959868925418,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,103,6,69.04587155963303,37,1.1009174311926606,10.01834862385321,0.279907946844813,36.90549571131277,21.52217508571649,3.028485393140707e-05,1687.284953703704,9,101,0.0409212868330703,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0,0,69,546.5217391304348,69,0.0,0.0,0.1789292635244345,2.075332392287382,119.50614401248784,0.0,417.7484490740741,1,48,1.3082555790255654,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,10,0,63.7,1,123.1,181.1,0.163880921557045,4.655456972528617,0.4895871941449859,0.2065164518426011,1224.6075578703703,3,7,0.0520166641064801,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,40,0,23.125,15,2.925,9.975,0.1604129742948467,3210.4072701149425,12.900989279319992,0.0001285004135106,1758.214247685185,4,22,0.0131525495430637,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,58,38,49.25,37,11.166666666666666,8.052083333333334,0.0190835087609147,1.083976367151138,31.950415424172764,0.0002120958733934,1627.9718287037035,7,7,0.0302523662459294,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,5,0,6705.0,2,0.2,0.4,0.0374108359349741,40.74947828717417,7.019766150710774,1.0664960273022984e-05,2669.961493055556,1,3,2.511272172815747,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,200,5,82.81951219512194,16,0.2536585365853658,0.3317073170731707,0.1656409625143952,1.4602654896017109,22.527016652976503,3.273769323740171e-05,594.1084027777778,11,204,0.1394013479827856,1.0,0.0,1.0,1.0,1.0,0.0,0.0
0,19,1,5843.8,13,16.95,35.2,0.0875455523210849,46.690431123984425,9.146536056588136,0.000721681445541,2588.7889467592595,5,9,2.257348945851875,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,29,1,4958.033333333334,6,49.0,73.16666666666667,0.2760385118488037,41.205591145302925,7.73128332156798,0.0029768826492646,2125.002731481481,4,10,2.333189157774286,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,289,0,14265.570934256057,70,14.525951557093425,14.204152249134948,0.3136337484518138,4.413993946431394,14.92394433282734,0.0019204647345561,509.4578472222223,21,161,28.001474532265878,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1,0,11.0,0,0.0,0.0,0.0675954393964638,0.9181670962734408,11.83603738825273,0.0,1316.656875,1,1,0.0083544925096753,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,134,20,1233.987012987013,149,0.0584415584415584,0.1623376623376623,0.6004982141345402,4.273909954095523,158.93802472352604,1.417981196365394e-07,2574.6038310185186,10,131,0.4792919975182532,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0,1,1,163.0,2,1.5,4.5,0.1720101720328022,259.9525075358574,35.91992553257769,3.572789634146341e-05,1181.072349537037,1,2,0.1380101736052779,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,282,0,0.0,172,0.2553191489361702,3.5531914893617023,1.5336484184176655,3.060863947353136,118.01675352081752,1.3944538752444038e-06,1552.049814814815,15,282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2,33,385.8,34,1.1714285714285717,4.0285714285714285,0.1206521628295825,1.3795695382977735,38.59293402484503,2.1209836995534384e-05,1431.5905555555555,3,26,0.2694904618522599,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,74,6,61091.15,11,194.025,267.225,0.2735169206016595,126.96778914419411,7.678454757295742,0.0238304794245978,1088.2200810185186,5,52,56.138598308920926,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,15,0,83.66666666666667,0,4.066666666666666,1.8,0.3355767964432685,461.2727036455608,5.321831687294362,0.0002788311881228,2743.389803240741,4,15,0.030497549625588,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,55,0,246.0,6,14.872727272727271,15.909090909090908,0.0237561853324187,1012.0941818181824,5.6111278096477255,0.0020020933461013,1322.9057175925925,1,54,0.1859542949498077,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0,6,364.3333333333333,6,0.0,0.0,1.3806269966278544,4.0542360438159895,3.769298882445511,0.0,187.1111921296296,1,6,1.9471488005962,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,0,1901.0,3,0.0,0.0,0.0049836300723657,374.6813041772197,6.540235892261262,0.0,812.7503356481483,1,0,2.33897165786342,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,17,2,1783.4736842105262,3,0.631578947368421,0.6842105263157895,0.0139286396107841,0.9528691543090432,15.864126171388603,1.594732738438519e-05,2479.865347222222,3,17,0.7191816629109532,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,13,0,117.0,0,0.0,0.0,0.1826696244363697,2.01316405438909,34.06865100599096,0.0,1451.031944444445,1,13,0.0806322703286837,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,46,1,162.5744680851064,1,0.2127659574468085,0.574468085106383,0.2627129324258827,2073.438386524823,50.962039546898055,1.5509707979804429e-06,2687.978877314815,9,47,0.0604820482248401,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,36,79,40816.86956521739,84,49.73913043478261,34.947826086956525,0.2304916481583265,397.1972270211192,56.3755227809132,0.0015335288535095,554.0201041666667,4,42,73.67398630165665,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,29,0,112.79310344827586,28,0.4137931034482758,0.2413793103448276,0.056362873358392,0.992273843152318,81.55836398182893,3.895483948147895e-06,1300.6908449074074,4,25,0.08671784220662,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,63,0,14.015873015873016,31,0.9682539682539684,1.6349206349206349,0.4033889827811293,72.94623289821912,26.665542207605007,1.4120601965479542e-05,2557.6985300925926,9,62,0.0054798768701507,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0,4,2,7139.333333333333,3,9.0,1.0,0.3036587961523727,71.33001634110761,7.080588323930171,0.0005044209059256,2533.8813773148145,2,4,2.8175483656219824,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,60,0,37851.01666666667,19,6.183333333333334,5.15,1.521140914877672,1.4129300604326884,15.04816203473008,0.0002201495906078,1870.4183449074076,11,46,20.23665816244998,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,5,0,7771.6,4,11.6,5.6,0.3062467926319621,9.525979131780572,3.521091085785205,0.0020263084625239,1624.9714930555556,3,5,4.782606976930087,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,27,3,81923.16666666667,14,4.4,3.433333333333333,0.4870594873103248,2.6082901478444924,49.26722238250178,3.893423681830762e-05,2294.432604166667,7,18,35.7051963600478,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,11,1,33420.166666666664,1,4.666666666666667,3.583333333333333,0.0816108567983143,0.914766394429924,13.244143090682568,0.0001595802530354,2211.2878703703705,4,3,15.11344005204944,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,9,6,10804.466666666667,4,3.8,6.533333333333333,0.1220497322126375,1.397361734993302,59.32665337896399,2.488633807752244e-05,2568.055462962963,2,7,4.207255965648313,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,10,1,1188.3636363636365,1,0.0,0.0,0.0066148343899238,23.698618614798736,51.99371153142222,0.0,288.4303703703704,2,3,4.120105780946962,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,15,4.5625,15,0.0,0.0,0.0608632571224458,1.4534834180259757,36.20052014031972,0.0,1549.8536226851854,1,10,0.002943826393163,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,266,2,24882.7276119403,1,209.92910447761196,193.45149253731344,0.114156378063438,8565.46557930047,13.060187740226214,0.0184631130137667,861.4835069444445,8,43,28.883579791557104,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,26,83,1618.97247706422,109,0.0,0.0,0.0293846990019283,1.6895247382625436,77.718304569821,0.0,1226.360347222222,2,14,1.3201441817091424,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,8,4,23.08333333333333,6,0.0,0.0,0.054705327431643,2452.5376556418914,54.04461131092114,0.0,1124.6993171296297,1,2,0.0205240040442496,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,8,0,21.875,0,0.0,0.0,0.3999007481525388,30.919403080737418,18.89157427627114,0.0,1448.6391087962963,1,2,0.0151003792919662,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24,0,2.0,0,0.0,0.0,0.2736077525576588,3.5913137700146867,64.08531270287943,0.0,2415.8480092592595,1,24,0.0008278666506893,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10,10,5586.4,11,0.0,0.0,0.0046607980278034,7.857720212142366,62.24951669380747,0.0,1274.98875,3,5,4.381528856627166,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,3,0,9.666666666666666,0,0.0,0.0,0.0043393332525463,1362.100589082233,9.140110369974924,0.0,157.19134259259258,1,0,0.0614961772527171,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,9,3476.3,9,0.0,0.0,0.0123150388472423,1.041411709105677,33.48188566601701,0.0,1291.151099537037,1,3,2.692403701818078,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,4,2,4950.166666666667,2,0.0,0.0,0.0229914894178117,0.9127978569767626,19.335749183368325,0.0,1315.6060763888888,2,4,3.762651112294965,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,8,0,3899.375,0,0.0,0.0,0.021440682208886,1.211905509721816,13.750893056707715,0.0,1647.560787037037,1,8,2.3667563774764337,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,330,675.3825301204819,330,0.0,0.0,0.0935113728368604,1.0095856418668554,187.85712013501296,0.0,2080.6305439814814,2,162,0.3246047368064078,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,9,0,120.22222222222224,4,0.0,0.0,0.0081379397406452,39.21553720322723,1.282755863582492,0.0,2686.420115740741,3,9,0.0447518321940024,1.0,1.0,1.0,0.0,0.0,0.0,0.0
